id,source,query,doi,url,title,author,year,keywords,series,venue,location,citations_number,paper_type,abstract,model_answer,model_explanation,version,raw_llm_output
2410,Scopus,/Fake News Trustworthiness Detection,10.1109/TSC.2023.3311629,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85173036821&doi=10.1109%2fTSC.2023.3311629&partnerID=40&md5=6d42c0b2d90d9c5d8e032575ae45e7c7,Implementation of a Multi-Approach Fake News Detector and of a Trust Management Model for News Sources,Marche C.; Cabiddu I.; Castangia C.G.; Serreli L.; Nitti M.,2023,Fake news detection; machine learning; prebunking; trustworthiness management,,IEEE Transactions on Services Computing,,2.0,Article,"Technological development combined with the evolution of the Internet has made it possible to reach an increasing number of people over the years and given them the opportunity to access information published on the network. The growth in the number of fake news generated daily, combined with the simplicity with which it is possible to share them, has created such a large phenomenon that it has become immediately uncontrollable. Furthermore, the quality with which malicious content is made is increasingly high so even professional experts, such as journalists, have difficulty recognizing which news is fake and which is real. This paper aims to implement an architecture that provides a service to final users that assures the reliability of news providers and the quality of news based on innovative tools. The proposed models take advantage of several Machine Learning approaches for fake news detection tasks and take into account well-known attacks on trust. Finally, the implemented architecture is tested with a well-known dataset and shows how the proposed models can effectively identify fake news and isolate malicious sources. © 2008-2012 IEEE.",Yes,"The paper titled ""Implementation of a Multi-Approach Fake News Detector and of a Trust Management Model for News Sources"" should be included in the systematic review because it meets all the inclusion criteria. Firstly, the paper is written in English, which satisfies the language requirement. Secondly, it is a peer‑reviewed journal article published in IEEE Transactions on Services Computing, indicating that it is a legitimate publication type. The paper directly investigates automated machine‑learning techniques for assessing the veracity of news claims and the trustworthiness of news sources, which is explicitly situated in the context of misinformation detection and fact‑checking. Furthermore, the study proposes a trust management model that serves as a conceptual framework for evaluating source credibility and reports experimental results on a well‑known dataset, implying the use of evaluation metrics to demonstrate the effectiveness of the proposed truthfulness assessment methods. Overall, the paper provides a relevant technical contribution to truthfulness assessment in fact‑checking.",prompt-CoT,"Yes
The paper titled ""Implementation of a Multi-Approach Fake News Detector and of a Trust Management Model for News Sources"" should be included in the systematic review because it meets all the inclusion criteria. Firstly, the paper is written in English, which satisfies the language requirement. Secondly, it is a peer‑reviewed journal article published in IEEE Transactions on Services Computing, indicating that it is a legitimate publication type. The paper directly investigates automated machine‑learning techniques for assessing the veracity of news claims and the trustworthiness of news sources, which is explicitly situated in the context of misinformation detection and fact‑checking. Furthermore, the study proposes a trust management model that serves as a conceptual framework for evaluating source credibility and reports experimental results on a well‑known dataset, implying the use of evaluation metrics to demonstrate the effectiveness of the proposed truthfulness assessment methods. Overall, the paper provides a relevant technical contribution to truthfulness assessment in fact‑checking."
4595,Scopus,/Disinformation Veracity Detection,10.1109/ACCESS.2021.3132502,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120910457&doi=10.1109%2fACCESS.2021.3132502&partnerID=40&md5=81630120c565427af398421a5f6b4dde,Context-Aware Misinformation Detection: A Benchmark of Deep Learning Architectures Using Word Embeddings,Ilie V.-I.; Truica C.-O.; Apostol E.-S.; Paschke A.,2021,benchmarking; deep learning; Misinformation detection; multi-class text classification; text preprocessing; word embeddings,,IEEE Access,,45.0,Article,"New mass media paradigms for information distribution have emerged with the digital age. With new digital-enabled mass media, the communication process is centered around the user, while multimedia content is the new identity of news. Thus, the media landscape has shifted from mass media to personalized social media. While this progress brings advantages, it also carries the risk of being detrimental to society through the emergence of misinformation (false or inaccurate information) and disinformation (intentionally spreading misinformation) in the form of fake news. Fake news is a tool used to manipulate public opinion on particular topics, distort public perceptions, and generate social unrest while lacking the rigor of traditional journalism. Driven by this current and real-world problem, in this paper, we train multiple Deep Learning architectures for multi-class classification and compare their performance in detecting the veracity of the news articles. To achieve accurate models in detecting misinformation, we employ a large dataset containing 100 000 news articles labeled with ten classes (one with real news and the rest with different types of fake news). We use two preprocessing techniques, i.e., one simple and another very aggressive, to clean the dataset. We also employ three word embeddings that preserve the word context, i.e., Word2Vec, FastText, and GloVe, pre-trained and trained on our dataset to vectorize the preprocessed dataset. For the misinformation task, we train a Logistic Regression as a baseline and compare its results with the performance of ten Deep Learning architectures. We obtain the best results using a Recurrent Convolutional Neural Network based architecture. The experimental results show that the models are highly dependable on text preprocessing and the word embedding employed.  © 2021 IEEE.",Yes,"The paper titled “Context-Aware Misinformation Detection: A Benchmark of Deep Learning Architectures Using Word Embeddings” should be included in the systematic review because it meets all the inclusion criteria. It is written in English and appears in IEEE Access, a peer‑reviewed journal. The study directly investigates automated techniques for assessing the veracity of news articles—distinguishing real news from multiple types of fake news—in the context of misinformation detection, which aligns with fact‑checking. The authors evaluate a range of deep‑learning models and a logistic‑regression baseline, reporting comparative performance results (e.g., accuracy and related classification metrics) on a large, labeled dataset, thereby providing the required evaluation metrics for truthfulness assessment. Consequently, the paper offers a relevant technical contribution to truthfulness assessment in fact‑checking.",prompt-CoT,"Yes
The paper titled “Context-Aware Misinformation Detection: A Benchmark of Deep Learning Architectures Using Word Embeddings” should be included in the systematic review because it meets all the inclusion criteria. It is written in English and appears in IEEE Access, a peer‑reviewed journal. The study directly investigates automated techniques for assessing the veracity of news articles—distinguishing real news from multiple types of fake news—in the context of misinformation detection, which aligns with fact‑checking. The authors evaluate a range of deep‑learning models and a logistic‑regression baseline, reporting comparative performance results (e.g., accuracy and related classification metrics) on a large, labeled dataset, thereby providing the required evaluation metrics for truthfulness assessment. Consequently, the paper offers a relevant technical contribution to truthfulness assessment in fact‑checking."
5685,Scopus,/Fake News Trustworthiness Evaluation,10.1109/TrustCom50675.2020.00246,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101215580&doi=10.1109%2fTrustCom50675.2020.00246&partnerID=40&md5=07ef0b5e1c97e981713994d39989a286,Trust and believe - Should we? evaluating the trustworthiness of twitter users,Khan T.; Michalas A.,2020,Active Learning; Credibility; Fake News; Influence Score; Sentiment Analysis; Trust; Twitter,,"Proceedings - 2020 IEEE 19th International Conference on Trust, Security and Privacy in Computing and Communications, TrustCom 2020",,10.0,Conference paper,"Social networking and micro-blogging services, such as Twitter, play an important role in sharing digital information. Despite the popularity and usefulness of social media, they are regularly abused by corrupt users. One of these nefarious activities is so-called fake news - a virus that has been spreading rapidly thanks to the hospitable environment provided by social media platforms. The extensive spread of fake news is now becoming a major problem with far-reaching negative repercussions on both individuals and society. Hence, the identification of fake news on social media is a problem of utmost importance that has attracted the interest not only of the research community but most of the big players on both sides - such as Facebook, on the industry side, and political parties on the societal one. In this work, we create a model through which we hope to be able to offer a solution that will instill trust in social network communities. Our model analyses the behaviour of 50, 000 politicians on Twitter and assigns an influence score for each evaluated user based on several collected and analysed features and attributes. Next, we classify political Twitter users as either trustworthy or untrustworthy using random forest and support vector machine classifiers. An active learning model has been used to classify any unlabeled ambiguous records from our dataset. Finally, to measure the performance of the proposed model, we used accuracy as the main evaluation metric. © 2020 IEEE.",Yes,"The paper titled ""Trust and believe - Should we? evaluating the trustworthiness of twitter users"" should be included in the systematic review because it meets all the inclusion criteria. Firstly, the paper is written in English, which satisfies the language requirement. Secondly, it is a peer‑reviewed conference proceeding published in the IEEE TrustCom 2020 proceedings, indicating that it is a legitimate publication type. The paper directly investigates an automated approach for assessing the trustworthiness of Twitter users—a form of credibility assessment—within the broader context of combating fake news and misinformation on social media. Moreover, the study evaluates its proposed model using the accuracy metric, thereby providing quantitative evaluation of the truthfulness assessment method. Overall, the paper offers a relevant technical contribution to the evaluation of truthfulness in fact‑checking and misinformation detection.",prompt-CoT,"Yes
The paper titled ""Trust and believe - Should we? evaluating the trustworthiness of twitter users"" should be included in the systematic review because it meets all the inclusion criteria. Firstly, the paper is written in English, which satisfies the language requirement. Secondly, it is a peer‑reviewed conference proceeding published in the IEEE TrustCom 2020 proceedings, indicating that it is a legitimate publication type. The paper directly investigates an automated approach for assessing the trustworthiness of Twitter users—a form of credibility assessment—within the broader context of combating fake news and misinformation on social media. Moreover, the study evaluates its proposed model using the accuracy metric, thereby providing quantitative evaluation of the truthfulness assessment method. Overall, the paper offers a relevant technical contribution to the evaluation of truthfulness in fact‑checking and misinformation detection."
8937,Scopus,/Information Veracity Assessment,10.1109/BigDataCongress.2015.36,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959501022&doi=10.1109%2fBigDataCongress.2015.36&partnerID=40&md5=ad4fab84e08178548d330e59f221b30a,Towards Automatic Veracity Assessment of Open Source Information,Lozano M.G.; Franke U.; Rosell M.; Vlassov V.,2015,big data; data veracity; NATO STANAG 2511; OSINF; reliability and credibility; trust; veracity assessment,,"Proceedings - 2015 IEEE International Congress on Big Data, BigData Congress 2015",,7.0,Conference paper,"Intelligence analysis is dependent on veracity assessment of Open Source Information (OSINF) which includes assessment of the reliability of sources and credibility of information. Traditionally, OSINF veracity assessment is done by intelligence analysts manually, but the large volumes, high velocity, and variety make it infeasible to continue doing so, and calls for automation. Based on meetings, interviews and questionnaires with military personnel, analysis of related work and state of the art, we identify the challenges and propose an approach and a corresponding framework for automated veracity assessment of OSINF. The framework provides a basis for new tools which will give the intelligence analysts the ability to automatically or semi-Automatically assess veracity of larger amounts of data in a shorter amount of time. Instead of spending their time working with irrelevant, ambiguous, contradicting, biased, or plain wrong data, they can spend more time on analysis. © 2015 IEEE.",Yes,"The paper titled “Towards Automatic Veracity Assessment of Open Source Information” should be included in the systematic review because it meets all the inclusion criteria. It is written in English and appears as a peer‑reviewed conference proceeding (IEEE International Congress on Big Data). The work directly investigates an automated approach for assessing the veracity of open‑source information, which is a form of truthfulness assessment relevant to fact‑checking and misinformation detection. Moreover, the authors propose a conceptual framework for automated veracity assessment, thereby providing a theoretical contribution to evaluating truthfulness in this domain.",prompt-CoT,"Yes

The paper titled “Towards Automatic Veracity Assessment of Open Source Information” should be included in the systematic review because it meets all the inclusion criteria. It is written in English and appears as a peer‑reviewed conference proceeding (IEEE International Congress on Big Data). The work directly investigates an automated approach for assessing the veracity of open‑source information, which is a form of truthfulness assessment relevant to fact‑checking and misinformation detection. Moreover, the authors propose a conceptual framework for automated veracity assessment, thereby providing a theoretical contribution to evaluating truthfulness in this domain."
5565,Scopus,/Evidence Authenticity Assessment,10.1016/j.heliyon.2020.e05808,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098189105&doi=10.1016%2fj.heliyon.2020.e05808&partnerID=40&md5=3df6100da3b5425b6dabaf2858112c0a,News authentication and tampered images: evaluating the photo-truth impact through image verification algorithms,Katsaounidou A.N.; Gardikiotis A.; Tsipas N.; Dimoulas C.A.,2020,Content authentication; Digital forensics; Image tampering; Misinformation; Verification assistance algorithms,,Heliyon,,11.0,Article,"Photos have been used as evident material in news reporting almost since the beginning of Journalism. In this context, manipulated or tampered pictures are very common as part of informing articles, in today's misinformation crisis. The current paper investigates the ability of people to distinguish real from fake images. The presented data derive from two studies. Firstly, an online cross-sectional survey (N = 120) was conducted to analyze ordinary human skills in recognizing forgery attacks. The target was to evaluate individuals' perception in identifying manipulated visual content, therefore, to investigate the feasibility of “crowdsourced validation”. This last term refers to the process of gathering fact-checking feedback from multiple users, thus collaborating towards assembling pieces of evidence on an event. Secondly, given that contemporary veracity solutions are coupled with both journalistic principles and technology developments, an experiment in two phases was employed: a) A repeated measures experiment was conducted to quantify the associated abilities of Media and Image Experts (N = 5 + 5) in detecting tampering artifacts. In this latter case, image verification algorithms were put into the core of the analysis procedure to examine their impact on the authenticity assessment task. b) Apart from conducting interview sessions with the selected experts and their proper guidance in using the tools, a second experiment was also deployed on a larger scale through an online survey (N = 301), aiming at validating some of the initial findings. The primary intent of the deployed analysis and their combined interpretation was to evaluate image forensic services, offered as real-world tools, regarding their comprehension and utilization by ordinary people, involved in the everyday battle against misinformation. The outcomes confirmed the suspicion that only a few subjects had prior knowledge of the implicated algorithmic solutions. Although these assistive tools often lead to controversial or even contradictory conclusions, their experimental treatment with the systematic training in their proper use boosted the participants' performance. Overall, the research findings indicate that the scores of successful detections, relying exclusively on human observations, cannot be disregarded. Hence, the ultimate challenge for the “verification industry” should be to balance between forensic automations and the human experience, aiming at defending the audience from inaccurate information propagation. © 2020; Content authentication; digital forensics; image tampering; misinformation, verification assistance algorithms © 2020",Yes,"The paper titled ""News authentication and tampered images: evaluating the photo‑truth impact through image verification algorithms"" should be included in the systematic review because it meets all the inclusion criteria. Firstly, the paper is written in English, which satisfies the language requirement. Secondly, it is a peer‑reviewed journal article published in Heliyon, indicating that it is a legitimate publication type. The paper directly investigates both automated image verification algorithms and human‑driven expert assessments for determining the authenticity of news images, thereby addressing truthfulness (veracity) assessment in the context of misinformation and fact‑checking. Furthermore, the study reports performance scores and detection success rates for the algorithms and human participants, providing quantitative evaluation of truthfulness assessment methods. Overall, the paper provides a relevant contribution to the field of truthfulness assessment in fact‑checking.",prompt-CoT,"Yes

The paper titled ""News authentication and tampered images: evaluating the photo‑truth impact through image verification algorithms"" should be included in the systematic review because it meets all the inclusion criteria. Firstly, the paper is written in English, which satisfies the language requirement. Secondly, it is a peer‑reviewed journal article published in Heliyon, indicating that it is a legitimate publication type. The paper directly investigates both automated image verification algorithms and human‑driven expert assessments for determining the authenticity of news images, thereby addressing truthfulness (veracity) assessment in the context of misinformation and fact‑checking. Furthermore, the study reports performance scores and detection success rates for the algorithms and human participants, providing quantitative evaluation of truthfulness assessment methods. Overall, the paper provides a relevant contribution to the field of truthfulness assessment in fact‑checking."
3088,Scopus,/Information Veracity Detection,10.1007/978-3-031-43412-9_22,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85174447694&doi=10.1007%2f978-3-031-43412-9_22&partnerID=40&md5=1c94ab899392b529c9ad3b6dcbf5162a,KESHEM: Knowledge Enabled Short Health Misinformation Detection Framework,Liu F.; Li Y.; Zuo M.,2023,Attention mechanism; Explainable artificial intelligence; Knowledge graph; Short health misinformation,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,0.0,Conference paper,"Health misinformation detection is a challenging but urgent problem in the field of information governance. In recent years, some studies have utilized long-form text detection models for this task, producing some promising early results. However, we found that most health information online is a short text, especially knowledge-based information. Meanwhile, the explainability of detection results is as important as the detection accuracy. There is no appropriate explainable short health misinformation detection model currently. To address these issues, we propose a novel Knowledge Enabled Short HEalth Misinformation detection framework, called KESHEM. This method extracts abundant knowledge from multiple, multi-form, and dynamically updated knowledge graphs (KGs) as supplementary material and effectively represents semantic features of the information contents and the external knowledge by powerful language models. KG-attention is then applied to distinguish the effects of each external knowledge for the information credibility reasoning and enhance the model’s explainability. We build a credible Chinese short text dataset for better evaluation and future research. Extensive experiments demonstrate that KESHEM significantly outperforms competing methods and accurately identifies important knowledge that explains the veracity of short health information. © 2023, The Author(s), under exclusive license to Springer Nature Switzerland AG.",Yes,"The paper titled ""KESHEM: Knowledge Enabled Short Health Misinformation Detection Framework"" should be included in the systematic review because it meets all the inclusion criteria. Firstly, the paper is written in English, satisfying the language requirement. Secondly, it appears in the Lecture Notes in Computer Science series, a peer‑reviewed conference proceeding, confirming its publication type. The work directly investigates an automated method for assessing the veracity of short health claims, positioning the task within fact‑checking and misinformation detection. Moreover, the study proposes a knowledge‑enabled detection framework that incorporates credibility reasoning and explainability, constituting a conceptual framework for evaluating truthfulness, and reports extensive experimental results that demonstrate superior performance over competing methods, implying the use of standard evaluation metrics. Overall, the paper provides a relevant technical contribution to truthfulness assessment in fact‑checking.",prompt-CoT,"Yes

The paper titled ""KESHEM: Knowledge Enabled Short Health Misinformation Detection Framework"" should be included in the systematic review because it meets all the inclusion criteria. Firstly, the paper is written in English, satisfying the language requirement. Secondly, it appears in the Lecture Notes in Computer Science series, a peer‑reviewed conference proceeding, confirming its publication type. The work directly investigates an automated method for assessing the veracity of short health claims, positioning the task within fact‑checking and misinformation detection. Moreover, the study proposes a knowledge‑enabled detection framework that incorporates credibility reasoning and explainability, constituting a conceptual framework for evaluating truthfulness, and reports extensive experimental results that demonstrate superior performance over competing methods, implying the use of standard evaluation metrics. Overall, the paper provides a relevant technical contribution to truthfulness assessment in fact‑checking."
846,Scopus,/Fake News Authenticity Detection,10.1007/s41870-024-01943-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85197676253&doi=10.1007%2fs41870-024-01943-6&partnerID=40&md5=d4790e3c4053ed7601f1be9d86891e5d,CSSLnO: Cat Swarm Sea Lion Optimization-based deep learning for fake news detection from social media,Sirra K.K.; Mogalla S.; Madhuri K.B.,2024,Cat Swarm Optimization algorithm; Deep Quantum Neural Network; Fake news detection; Nature inspired algorithms; Sea Lion Optimization algorithm; Sentiwordnet features,,International Journal of Information Technology (Singapore),,0.0,Article,"Social media has effectively shortened the time for the distribution of information, which sometimes carry news when compared to traditional methods. The convenience and affordable instant access to data with revolution in mobile technology have directed the production of false news. Fake news has the potential to mobilize public opinion, causing social unrest. Therefore, it is essential to check the authenticity and credibility of news articles being shared on social media. Moreover, versions of fake news are very similar to the actual ones, so it is problematic for humans to recognize them. Therefore, Fake news identification from social media become an Artificial Intelligence (AI) problem. A Cat Swarm Sea Lion Optimization (CSSLnO)-based Deep Quantum Neural Network (DQNN) is developed in this research for detecting fake news. The input is effectively acquired from different websites, such as Twitter and Facebook. Various unique features are extracted from FakeNewsNet and BuzzFeed-Webis Fake News Corpus for the effective fake news detection process. DQNN is applied for identifying fake news using the extracted features. The authors developed an optimization algorithm named CSSLnO and employed it to further train the DQNN model to increase the detection performance. The developed model outperformed the other existing fake news detection techniques with improved accuracy, sensitivity, specificity, and F-measure of 90.65, 91.90, 89.09, and 91.46%. © Bharati Vidyapeeth's Institute of Computer Applications and Management 2024.",Yes,"The paper titled “CSSLnO: Cat Swarm Sea Lion Optimization-based deep learning for fake news detection from social media” should be included in the systematic review because it meets all the inclusion criteria. It is written in English and appears in the peer‑reviewed International Journal of Information Technology (Singapore). The study directly investigates an automated technique—a Cat Swarm Sea Lion Optimization‑enhanced Deep Quantum Neural Network—for assessing the truthfulness of news articles in the context of misinformation detection. The authors evaluate the approach using standard performance metrics such as accuracy, sensitivity, specificity, and F‑measure, thereby providing quantitative evidence for truthfulness assessment. Consequently, the paper offers a relevant technical contribution to the evaluation of claim veracity in fact‑checking.",prompt-CoT,"Yes

The paper titled “CSSLnO: Cat Swarm Sea Lion Optimization-based deep learning for fake news detection from social media” should be included in the systematic review because it meets all the inclusion criteria. It is written in English and appears in the peer‑reviewed International Journal of Information Technology (Singapore). The study directly investigates an automated technique—a Cat Swarm Sea Lion Optimization‑enhanced Deep Quantum Neural Network—for assessing the truthfulness of news articles in the context of misinformation detection. The authors evaluate the approach using standard performance metrics such as accuracy, sensitivity, specificity, and F‑measure, thereby providing quantitative evidence for truthfulness assessment. Consequently, the paper offers a relevant technical contribution to the evaluation of claim veracity in fact‑checking."
6067,Scopus,/Rumour Veracity Detection,10.1007/978-981-13-8676-3_48,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077117388&doi=10.1007%2f978-981-13-8676-3_48&partnerID=40&md5=d235f368ed5aa7705a85b3a9a1c8479a,Prevention of Ethnic Violence and Riots Using Supervised Rumor Detection,Das R.K.; Panda M.; Apoorva A.; Mishra G.K.,2020,Crowdsource platform; Ethnic violence; Knowledge-based community detection; Rumor source identification; Rumor veracity verification,,Advances in Intelligent Systems and Computing,,0.0,Conference paper,"Rumors that spread across the online social network catches a lot of attention amongst the population and causes agitation between minorities which leads to a chaotic situation. In this paper, we propose a process for screening the rumors using Crowdsource Platform and detecting their probable origin. We first verify the veracity of the rumor with the proposed model and then with the help of knowledge-based community detection we minimize the sample space for the probable root of the rumor. Then we start searching for the root in the community detected with the help of backtracking. With this, we would like to resolve problems faced by the minorities in cases of ethnic violence where the fiasco is initiated only due to the message passed in the rumor. Once the action is taken against the root culprit other such people would stay warned and avoid such actions. © 2020, Springer Nature Singapore Pte Ltd.",Yes,"The paper “Prevention of Ethnic Violence and Riots Using Supervised Rumor Detection” meets all inclusion criteria. It is written in English and appears as a peer‑reviewed chapter in the Springer series *Advances in Intelligent Systems and Computing*. The work directly addresses truthfulness assessment by proposing a model that verifies the veracity of rumors and integrates this verification into a process for detecting the source of misinformation, which is clearly situated in the fact‑checking and misinformation‑detection domain. Moreover, the authors present a conceptual framework that combines crowd‑sourced screening, knowledge‑based community detection, and back‑tracking to evaluate and act upon rumor truthfulness, thereby providing a methodological contribution for assessing truthfulness in fact‑checking contexts.",prompt-CoT,"Yes

The paper “Prevention of Ethnic Violence and Riots Using Supervised Rumor Detection” meets all inclusion criteria. It is written in English and appears as a peer‑reviewed chapter in the Springer series *Advances in Intelligent Systems and Computing*. The work directly addresses truthfulness assessment by proposing a model that verifies the veracity of rumors and integrates this verification into a process for detecting the source of misinformation, which is clearly situated in the fact‑checking and misinformation‑detection domain. Moreover, the authors present a conceptual framework that combines crowd‑sourced screening, knowledge‑based community detection, and back‑tracking to evaluate and act upon rumor truthfulness, thereby providing a methodological contribution for assessing truthfulness in fact‑checking contexts."
4777,Scopus,/Fake News Truthfulness Detection,10.1007/s10586-021-03361-w,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111777648&doi=10.1007%2fs10586-021-03361-w&partnerID=40&md5=b4cedbdf623f3e06b5d0a5df6f7895f3,ProBlock: a novel approach for fake news detection,Sengupta E.; Nagpal R.; Mehrotra D.; Srivastava G.,2021,Blockchain; Fake news; Probabilistic model; ProBit model,,Cluster Computing,,24.0,Article,"The world is diving deeper into the digital age, and the sources of first information are moving towards social media and online news portals. The chances of being misinformed increase multifold as our reliance on sources of information are getting ambiguous. Traditional news sources followed strict codes of practice to verify stories, whereas today, users can upload news items on social media and unverified portals without proving their veracity. The absence of any determinants of such news articles’ truthfulness on the Internet calls for a novel approach to determine the realness quotient of unverified news items by leveraging technology. This study presents a dynamic model with a secure voting system, where news reviewers can provide feedback on news, and a probabilistic mathematical model is used for predicting the truthfulness of the news item based on the feedback received. A blockchain-based model, ProBlock is proposed; so that correctness of information propagated is ensured. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.",Yes,"The paper “ProBlock: a novel approach for fake news detection” is written in English and appears in the peer‑reviewed journal *Cluster Computing*, satisfying the language and publication type requirements. It explicitly focuses on assessing the truthfulness of news items by proposing a probabilistic mathematical model combined with a secure voting system and a blockchain‑based framework, thereby directly investigating automated truthfulness assessment in the context of misinformation detection. Although specific evaluation metrics are not listed in the abstract, the study contributes a conceptual framework for predicting and ensuring the veracity of information, meeting the criterion for a theoretical contribution to truthfulness evaluation. Consequently, the paper aligns with all inclusion criteria for the systematic review.",prompt-CoT,"Yes
The paper “ProBlock: a novel approach for fake news detection” is written in English and appears in the peer‑reviewed journal *Cluster Computing*, satisfying the language and publication type requirements. It explicitly focuses on assessing the truthfulness of news items by proposing a probabilistic mathematical model combined with a secure voting system and a blockchain‑based framework, thereby directly investigating automated truthfulness assessment in the context of misinformation detection. Although specific evaluation metrics are not listed in the abstract, the study contributes a conceptual framework for predicting and ensuring the veracity of information, meeting the criterion for a theoretical contribution to truthfulness evaluation. Consequently, the paper aligns with all inclusion criteria for the systematic review."
620,Scopus,/Evidence Authenticity Debunking,10.1016/j.ipm.2023.103594,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183582598&doi=10.1016%2fj.ipm.2023.103594&partnerID=40&md5=7857e01a279ddb9a89bedebbddb84f01,NSEP: Early fake news detection via news semantic environment perception,Fang X.; Wu H.; Jing J.; Meng Y.; Yu B.; Yu H.; Zhang H.,2024,Attention mechanism; Early fake news detection; Explicit and implicit evidence; Graph convolutional network; Micro and macro semantic environment; News semantic environment perception,,Information Processing and Management,,14.0,Article,"The abundance of heavy data on social media enables users to share opinions freely, leading to the rapid spread of misleading content. However, existing fake news detection methods exaggerate the influence of public opinions, making it challenging to combat misinformation since its early spreading state. To tackle this issue, we propose a novel fake news detection framework through news semantic environment perception (NSEP) to identify fake news content. The NSEP framework consists of three major steps. First, NSEP divides the news semantic environment with time-constrained intervals into macro and micro semantic environments using an in-depth distinguisher module. Second, graph convolutional networks are applied to perceive the semantic inconsistencies between intrinsic news content and extrinsic post tokens in the macro semantic environment. Third, a micro semantic detection module guided by multihead attention and sparse attention is utilized to capture the semantic contradictions between news content and posts in the micro semantic environment, providing explicit evidence for determining the authenticity of fake news candidates. Empirical experiments conducted on real-world Chinese and English datasets show that the NSEP framework on Chinese datasets achieved as high as 86.8% accuracy, performing at most 14.1% higher accuracy than that of other state-of-the-art baseline methods and confirming that detecting news content through both micro and macro semantic environments is an effective methodology for alleviating early propagation of fake news. The findings also comprehensively indicate that both news items and posts are critical for the early debunking of fake news and in theories concerning information science. © 2023",Yes,"The paper titled “NSEP: Early fake news detection via news semantic environment perception” should be included in the systematic review because it meets all the inclusion criteria. Firstly, the paper is written in English, satisfying the language requirement. Secondly, it appears in the peer‑reviewed journal *Information Processing and Management*, confirming it is a legitimate scholarly publication. The study directly investigates an automated method for assessing the authenticity of news content—i.e., truthfulness or veracity—in the context of misinformation detection, using graph convolutional networks and attention mechanisms to detect fake news early. Moreover, the work reports evaluation metrics such as accuracy (up to 86.8%) and compares performance against state‑of‑the‑art baselines, thereby providing quantitative assessment of truthfulness detection. Consequently, the paper makes a relevant technical contribution to truthfulness assessment in fact‑checking.",prompt-CoT,"Yes
The paper titled “NSEP: Early fake news detection via news semantic environment perception” should be included in the systematic review because it meets all the inclusion criteria. Firstly, the paper is written in English, satisfying the language requirement. Secondly, it appears in the peer‑reviewed journal *Information Processing and Management*, confirming it is a legitimate scholarly publication. The study directly investigates an automated method for assessing the authenticity of news content—i.e., truthfulness or veracity—in the context of misinformation detection, using graph convolutional networks and attention mechanisms to detect fake news early. Moreover, the work reports evaluation metrics such as accuracy (up to 86.8%) and compares performance against state‑of‑the‑art baselines, thereby providing quantitative assessment of truthfulness detection. Consequently, the paper makes a relevant technical contribution to truthfulness assessment in fact‑checking."
